"AdID";"CreateDate";"ChangeDate";"AdStatusID";"SiteID";"AdGroupID";"ParentAdID";"PropertyTypeID";"DealTypeID";"AvailableDate";"HasCableTV";"HasCellar";"HasConservatory";"HasDishwasher";"HasDryer";"HasFireplace";"HasGarden";"HasGardenhouse";"HasLift";"HasPlayground";"HasTinkerroom";"HasWashingmachine";"HasWoodStove";"IsAttic";"IsBrightly";"IsBuildingLandConnected";"IsCentral";"IsChildFriendly";"IsCornerHouse";"IsFirstTimeUse";"IsFlatShare";"IsFurnished";"IsMiddleHouse";"IsMinergieCertified";"IsNewBuilding";"IsOldBuilding";"IsQuiet";"IsRaisedGroundFloor";"IsSunny";"IsUnderBuildingLaws";"IsUnderRoof";"IsWheelchairAccessable";"NumApartments";"NumBalconies";"NumBaths";"NumBathtubs";"NumFloors";"NumParkingIndoor";"NumParkingOutdoor";"NumPorches";"NumRooms";"NumShowers";"NumSwimmingPools";"NumTerraces";"NumToilets";"YearOfConstruction";"CountryID";"Zip";"City";"Street";"Condition";"CurrencyID";"DistanceBus";"DistanceHighway";"DistanceKindergarden";"DistancePlayground";"DistancePrimarySchool";"DistanceSecondarySchool";"DistanceShoppingFacilities";"DistanceTimeBus";"DistanceTimeHighway";"DistanceTimeShoppingFacilities";"DistanceTrainStation";"DistanceUniversity";"Floor";"Flooring";"LivingSpace";"BuildingArea";"BalconyMeters";"GardenMeters";"Heating";"LastModifiedOnSite";"MinergieGeneral";"GrossRent";"NetRent";"SideCost";"PurchasePrice";"Orientation";"ParkingIndoorText";"ParkingOutdoorText";"PetsAllowed";"PhoneType";"RenovationYear";"Situation";"StoveType";"ViewText";"Volume";"VendorCity";"VendorCountry";"VendorPriority";"VendorType";"VendorWebsite";"VendorZIP";"FlatRate";"PriceModel";"LastCreateMessageID";"LastUpdateMessageID";"LastDeleteMessageID";"LastMutatedMessageID";"GeoPosQuality";"GeoDataSource";"LevenshteinMatch";"LevenshteinFactor";"GeoPosX";"GeoPosY";"GeoPosLng";"GeoPosLat";"GeoSystem";"District";"StreetNumber";"ComparisPoints";"ComparisPrice";"ComparisPriceMin";"ComparisPriceMax";"CommunityID";"CommunityName";"UsefulArea";"PriceTypeID";"DuplicateGroupID";"LastPriceChangeDate";"LastPriceChange";"OverallPriceChange";"LocationID";"PartialMatch";"RealEstateID";"DeleteDate";"SiteIDOriginal"
1360600;2007-01-12 20:15:36.813;2009-10-26 12:06:32.077;-2;204;1360600;1360600;1;10;2007-01-12 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL;NULL;NULL;0;NULL;1093;La Conversion;Route de Belmont;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;115;NULL;NULL;NULL;NULL;NULL;NULL;2800;2650;150;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;9931693;12077304;12656744;20235983;9;GOO;0;0;151908;542020;6.6831191000;46.5159554000;1;District de Lavaux-Oron;45;NULL;0;0;0;5606;Lutry;NULL;NULL;4247697;NULL;NULL;NULL;182939;0;2250779;2007-05-16 14:18:13.470;NULL
1392388;2007-01-24 02:05:03.053;2010-11-22 15:02:55.693;-2;206;1348905;1392388;10;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;NULL;NULL;NULL;NULL;0;NULL;7464;PARSONZ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;126;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;490000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10107160;13110286;13489682;34451547;4;GOO;0;0;163011;763392;9.5712359000;46.5983815000;1;Bezirk Albula;NULL;NULL;NULL;NULL;NULL;3536;Riom-Parsonz;NULL;NULL;4242308;NULL;NULL;NULL;44099;0;2247877;2007-06-23 02:35:54.777;NULL
1397870;2007-01-26 00:51:26.307;2011-04-14 04:40:24.867;-1;201;1364669;1397870;1;20;2007-04-01 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;3.5;NULL;NULL;NULL;NULL;0;NULL;3072;Ostermundigen;Mitteldorfstrasse;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;70;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;330000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10138488;NULL;10191957;NULL;9;GOO;0;0;200534;604027;7.4915314000;46.9558735000;1;Amtsbezirk Bern;29;4.25631693642744;310990.256202145;310990.256202145;310990.256202145;363;Ostermundigen;NULL;NULL;3369239;NULL;NULL;NULL;22427;0;1818857;2007-01-29 06:32:56.053;NULL
1398005;2007-01-26 02:15:42.603;2009-10-16 19:37:26.410;-1;201;619711;1398005;4;20;2007-04-18 04:03:17.670;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;1;NULL;1900;NULL;8867;Niederurnen;Hirschengasse;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;150;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;350000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10139003;11965254;12463280;NULL;9;GOO;0;0;220830;722605;9.0545950000;47.1270971000;1;Kanton Glarus;4;NULL;NULL;NULL;NULL;1630;Glarus Nord;NULL;NULL;3809884;NULL;NULL;NULL;131382;0;2021498;2007-05-07 12:03:16.673;NULL
1398052;2007-01-26 02:31:32.443;2009-10-14 18:03:47.120;-1;206;1299227;1398052;10;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;0;NULL;7017;FLIMS;Via las Pleuncas;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;52;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;305000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10139144;10213049;10281438;NULL;6;GOO;0;0;188930;741830;9.2979387000;46.8363921000;1;Bezirk Imboden;NULL;NULL;NULL;NULL;NULL;3732;Flims;NULL;NULL;4218334;NULL;NULL;NULL;129826;0;2235049;2007-02-02 09:46:57.220;NULL
1398569;2007-01-26 07:48:49.947;2009-10-14 17:16:34.250;-1;203;1398466;1398569;4;10;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;0;NULL;9604;Oberrindal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10142639;10201094;10226700;NULL;5;GOO;0;0;251708;727949;9.1337989000;47.4037562000;1;Wahlkreis Toggenburg;NULL;NULL;NULL;NULL;NULL;3393;Lütisburg;NULL;NULL;4264487;NULL;NULL;NULL;230789;1;2260223;2007-01-31 00:00:35.747;NULL
1398579;2007-01-26 08:00:43.970;2009-10-26 10:57:40.897;-1;203;1398579;1398579;1;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;3.5;NULL;NULL;NULL;NULL;0;NULL;9445;Rebstein;Bahnhofstrasse;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;60;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;195000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10142669;19932179;20161035;NULL;9;GOO;0;0;251838;761936;9.5839358000;47.3974409000;1;Wahlkreis Rheintal;33;6;309119.756791713;309119.756791713;309119.756791713;3255;Rebstein;NULL;NULL;4264562;NULL;NULL;NULL;176201;0;2260266;2008-03-08 16:06:05.933;NULL
1399515;2007-01-26 11:02:41.080;2009-10-14 17:27:44.620;-1;201;1139385;1399515;1;20;2007-01-30 09:01:11.680;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;1982;NULL;1987;Hrmence;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;35;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;95000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10147050;10214702;10239485;NULL;4;GOO;0;0;114327;597383;7.4047489000;46.1804061000;1;District d'Hérens;NULL;NULL;33824.8597972726;33824.8597972726;33824.8597972726;6084;Hérémence;NULL;NULL;4128008;NULL;NULL;NULL;19172;1;2185900;2007-01-31 16:03:45.380;NULL
1416638;2007-01-31 10:30:42.887;2011-04-02 15:38:13.197;-1;203;238171;1416638;1;10;2007-05-01 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;NULL;NULL;1951;NULL;4058;Basel;Schorenweg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;75;NULL;NULL;NULL;NULL;NULL;NULL;1510;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10231180;10709726;10727463;NULL;9;GOO;0;0;268923;613048;7.6120235000;47.5708830000;1;Kanton Basel-Stadt;32;4.6947986267381;1521.91411478623;1521.91411478623;1521.91411478623;2701;Basel;NULL;NULL;3541609;NULL;NULL;NULL;17770;0;1891222;2007-02-23 05:47:47.830;NULL
1420688;2007-02-01 20:01:04.907;2009-10-26 11:18:18.737;-1;203;937377;1420688;4;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;8;NULL;NULL;1;NULL;1964;NULL;6390;Engelberg;Bockti;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;210;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10264155;19843422;20187010;NULL;9;GOO;0;0;186121;673365;8.4000786000;46.8221990000;1;Kanton Obwalden;18;NULL;NULL;NULL;NULL;1402;Engelberg;NULL;NULL;4001205;NULL;NULL;NULL;199794;0;2121003;2008-03-11 12:01:08.010;NULL
1426084;2007-02-03 09:45:27.597;2009-10-17 22:40:20.997;-1;206;611404;1426084;10;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5;NULL;NULL;NULL;NULL;0;NULL;6594;CONTONE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;170;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;598000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10302350;13426241;13490777;NULL;4;DB;0;0;112036;714980;8.9269200000;46.1500000000;1;Distretto di Locarno;NULL;NULL;NULL;NULL;NULL;5398;Gambarogno;NULL;NULL;3804558;NULL;NULL;NULL;71797;0;2019010;2007-06-23 03:31:50.773;NULL
1428350;2007-02-05 08:34:01.337;2009-10-15 23:04:54.020;-1;204;1428350;1428350;1;20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;NULL;NULL;0;NULL;3963;Crans-Montana 1;Rte des Sommets de Crans;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;65;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;395000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10331204;11029859;11644828;NULL;8;GOO;0;0;128865;602979;7.4773204000;46.3111790000;1;District de Sierre;1;5.12117014456215;438417.107388247;438417.107388247;438417.107388247;6234;Chermignon;NULL;NULL;4277524;NULL;NULL;NULL;87060;1;2267556;2007-04-02 17:31:03.617;NULL
1430807;2007-02-06 15:00:35.550;2009-10-14 19:06:37.673;-30;206;1152901;1430807;4;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;2007;NULL;8374;Oberwangen;Fischingerstrasse;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;665000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10352911;NULL;NULL;10353550;6;DB;0;0;254618;715579;8.9707101000;47.4322096000;1;Bezirk Münchwilen;NULL;NULL;NULL;NULL;NULL;4726;Fischingen;NULL;NULL;4151023;NULL;NULL;NULL;218169;1;2198318;2007-02-06 16:30:52.120;NULL
1432322;2007-02-07 06:33:18.627;2009-10-14 22:33:26.913;-1;201;1320172;1432322;1;10;2007-05-01 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;1953;NULL;2000;Neuchtel;Rue Edmond de Reynier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;54;NULL;NULL;NULL;NULL;NULL;NULL;980;800;180;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10368551;10468859;10571352;NULL;9;GOO;0;0;205148;562054;6.9397405000;46.9963002000;1;District de Neuchâtel;2;5.00055806284621;1033.21936767185;1033.21936767185;1033.21936767185;6458;Neuchâtel;NULL;NULL;4227915;NULL;NULL;NULL;186443;1;2240212;2007-02-16 09:32:42.743;NULL
1433629;2007-02-07 23:18:02.853;2009-10-15 16:38:12.350;-2;200;1432485;1433629;1;10;2007-04-01 00:00:00.000;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;0;NULL;1163;Etoy;Rue d'Estuey;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;320;NULL;NULL;NULL;NULL;NULL;NULL;5490;5000;490;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10380651;11123221;NULL;11236463;9;GOO;0;0;148958;521769;6.4197600000;46.4873564000;1;District de Morges;5C;6;7951.74503033971;7951.74503033971;7951.74503033971;5636;Etoy;NULL;NULL;4280138;NULL;NULL;NULL;232372;0;2269060;2007-03-14 23:20:51.780;NULL
1435752;2007-02-08 16:16:18.950;2009-10-14 19:52:29.240;-30;206;1266865;1435752;1;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL;1;NULL;1995;NULL;8855;Wangen;Steineggerhof;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;450000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10400187;NULL;NULL;10400350;6;GOO;0;0;227542;710505;8.8967900000;47.1895872000;1;Bezirk March;NULL;NULL;-245360.031830605;-245360.031830605;-245360.031830605;1349;Wangen (SZ);NULL;NULL;4208033;NULL;NULL;NULL;80817;0;2229391;2007-02-08 16:31:00.400;NULL
1436304;2007-02-08 23:17:30.417;2009-10-16 15:11:58.157;-1;200;1436304;1436304;1;10;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;0;NULL;1954;NULL;3400;Burgdorf;Kirchbergstrasse;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;68;NULL;NULL;NULL;NULL;NULL;NULL;1130;980;150;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10405870;11698472;12182389;NULL;9;GOO;0;0;212405;613597;7.6176140000;47.0625286000;1;Amtsbezirk Burgdorf;90;5.45178182662012;1278.23547560537;1278.23547560537;1278.23547560537;404;Burgdorf;NULL;NULL;4282542;NULL;NULL;NULL;155395;1;2270320;2007-04-26 03:00:31.477;NULL
1436536;2007-02-08 23:22:43.767;2011-04-06 04:10:06.630;-1;200;1436536;1436536;1;10;2007-05-01 00:00:00.000;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;4;NULL;NULL;0;NULL;0;NULL;8400;Winterthur;Weberstrasse;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;81;NULL;NULL;NULL;NULL;NULL;NULL;1500;1170;330;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10406804;NULL;11021285;NULL;9;GOO;0;0;260791;698565;8.7465863000;47.4904900000;1;Bezirk Winterthur;91;5.59696437735217;1737.53733316556;1737.53733316556;1737.53733316556;230;Winterthur;NULL;NULL;4282772;NULL;NULL;NULL;17686;1;2270446;2007-03-05 23:23:14.190;NULL
1437140;2007-02-08 23:32:42.553;2011-03-18 20:52:34.137;-1;200;1437140;1437140;1;20;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;5;NULL;NULL;0;NULL;0;NULL;1218;Le Grand-Saconnex;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;109;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;960000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10408661;NULL;10884859;NULL;5;DB;0;0;121224;498475;6.1224950000;46.2347730000;1;Canton de Genève;NULL;4.18661030093189;893825.512472106;893825.512472106;893825.512472106;6623;Le Grand-Saconnex;NULL;NULL;4283230;NULL;NULL;NULL;120;0;2270692;2007-02-27 23:28:16.050;NULL
1438099;2007-02-09 08:31:15.180;2009-10-14 21:24:22.333;-1;204;20430;1438099;1;10;2007-04-01 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;NULL;NULL;0;NULL;8802;Kilchberg ZH;Bungertstrasse;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74;NULL;NULL;NULL;NULL;NULL;NULL;1690;1420;270;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10417576;NULL;10499888;NULL;8;GOO;0;0;241642;683977;8.5494283000;47.3202996000;1;Bezirk Horgen;19;6;2230.00141154474;2230.00141154474;2230.00141154474;135;Kilchberg (ZH);NULL;NULL;3307946;NULL;NULL;NULL;115526;1;1794365;2007-02-13 08:30:58.040;NULL
1438203;2007-02-09 08:35:17.150;2009-10-19 00:12:18.927;-1;204;1438203;1438203;21;10;2007-02-08 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5;NULL;NULL;NULL;NULL;0;NULL;1125;Monnaz;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3700;3450;250;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10418145;14368913;14549421;NULL;4;DB;0;0;154007;526712;6.4833333000;46.5333333000;1;District de Morges;NULL;NULL;NULL;NULL;NULL;5634;Echichens;NULL;NULL;4283720;NULL;NULL;NULL;81127;0;2270938;2007-08-09 14:31:25.377;NULL
